 create table myDataTable ( id int , VehicleCondition varchar (250)   , Age varchar (250)   , Gender varchar (250)   , PassengerGender varchar (250)   , Season varchar (250)   , No_of_Passengers varchar (250)   , Plate_Number varchar (250)   , WeekofMonth varchar (250)   , DriverOccupation varchar (250)   , Speed int   , Label varchar (250)   );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1   ,'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4772   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 68 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4773   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Last' , 'NonGov' , 80 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4774   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 86 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4775   , 'Good' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 60 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4776   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4777   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Start' , 'NonGov' , 92 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4778   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 91 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4779   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Last' , 'Govt' , 62 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4780   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 79 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4781   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 64 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4782   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Mid' , 'Govt' , 48 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4783   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 74 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4784   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 97 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4785   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 74 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4786   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'NonGov' , 86 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4787   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 83 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4788   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 71 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4789   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'NonGov' , 44 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4790   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4791   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 78 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4792   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 55 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4793   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 40 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4794   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Start' , 'Govt' , 87 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4795   , 'Good' , '21-40' , 'Female' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 47 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4796   , 'Good' , '15-20' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 79 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4797   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 49 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4798   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 46 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4799   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 73 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4800   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'Govt' , 93 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4801   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 51 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4802   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 54 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4803   , 'Good' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4804   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Last' , 'Govt' , 86 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4805   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 43 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4806   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 75 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4807   , 'Good' , '21-40' , 'Female' , 'Female' , 'Good' , 'one' , 'Good' , 'Mid' , 'NonGov' , 48 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4808   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4809   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 54 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4810   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4811   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4812   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 83 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4813   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 70 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4814   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 53 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4815   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4816   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'Govt' , 96 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4817   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 61 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4818   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 77 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4819   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'NonGov' , 87 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4820   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 98 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4821   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'one' , 'Good' , 'Mid' , 'Govt' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4822   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 63 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4823   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 73 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4824   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Mid' , 'NonGov' , 45 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4825   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 68 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4826   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'NonGov' , 47 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4827   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 78 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4828   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 73 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4829   , 'Good' , '21-40' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'NonGov' , 99 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4830   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 55 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4831   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 49 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4832   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Last' , 'NonGov' , 46 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4833   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 66 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4834   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 41 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4835   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Mid' , 'Govt' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4836   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Last' , 'Govt' , 51 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4837   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 61 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4838   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Good' , 'Mid' , 'Govt' , 68 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4839   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'NonGov' , 55 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4840   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4841   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Mid' , 'Govt' , 75 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4842   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 90 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4843   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 45 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4844   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 65 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4845   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 52 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4846   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 74 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4847   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4848   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 97 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4849   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 60 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4850   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 99 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4851   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4852   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 44 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4853   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Start' , 'NonGov' , 44 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4854   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Last' , 'NonGov' , 95 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4855   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 99 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4856   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 63 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4857   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Start' , 'Govt' , 51 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4858   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'Govt' , 50 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4859   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Start' , 'Govt' , 55 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4860   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'NonGov' , 67 , 'Yes' );
